ID,Name,CodeString,MasterID
6890,MF_steps_ahead_ar_2_6_rmserr_4,MF_steps_ahead_ar_2_6.rmserr_4,1010
6891,MF_steps_ahead_ar_2_6_mabserr_4,MF_steps_ahead_ar_2_6.mabserr_4,1010
6892,MF_steps_ahead_ar_2_6_ac1_4,MF_steps_ahead_ar_2_6.ac1_4,1010
6893,MF_steps_ahead_ar_2_6_rmserr_5,MF_steps_ahead_ar_2_6.rmserr_5,1010
6894,MF_steps_ahead_ar_2_6_mabserr_5,MF_steps_ahead_ar_2_6.mabserr_5,1010
6895,MF_steps_ahead_ar_2_6_ac1_5,MF_steps_ahead_ar_2_6.ac1_5,1010
6896,MF_steps_ahead_ar_2_6_rmserr_6,MF_steps_ahead_ar_2_6.rmserr_6,1010
6897,MF_steps_ahead_ar_2_6_mabserr_6,MF_steps_ahead_ar_2_6.mabserr_6,1010
6898,MF_steps_ahead_ar_2_6_ac1_6,MF_steps_ahead_ar_2_6.ac1_6,1010
6899,MF_steps_ahead_ar_2_6_meandiffrmsabs,MF_steps_ahead_ar_2_6.meandiffrmsabs,1010
6900,MF_steps_ahead_ar_2_6_meandiffrms,MF_steps_ahead_ar_2_6.meandiffrms,1010
6901,MF_steps_ahead_ar_2_6_maxdiffrms,MF_steps_ahead_ar_2_6.maxdiffrms,1010
6902,MF_steps_ahead_ar_2_6_stddiffrms,MF_steps_ahead_ar_2_6.stddiffrms,1010
6903,MF_steps_ahead_ar_2_6_ndown,MF_steps_ahead_ar_2_6.ndown,1010
6904,MF_steps_ahead_ar_best_6_rmserr_1,MF_steps_ahead_ar_best_6.rmserr_1,1011
6905,MF_steps_ahead_ar_best_6_mabserr_1,MF_steps_ahead_ar_best_6.mabserr_1,1011
6906,MF_steps_ahead_ar_best_6_ac1_1,MF_steps_ahead_ar_best_6.ac1_1,1011
6907,MF_steps_ahead_ar_best_6_rmserr_2,MF_steps_ahead_ar_best_6.rmserr_2,1011
6908,MF_steps_ahead_ar_best_6_mabserr_2,MF_steps_ahead_ar_best_6.mabserr_2,1011
6909,MF_steps_ahead_ar_best_6_ac1_2,MF_steps_ahead_ar_best_6.ac1_2,1011
6910,MF_steps_ahead_ar_best_6_rmserr_3,MF_steps_ahead_ar_best_6.rmserr_3,1011
6911,MF_steps_ahead_ar_best_6_mabserr_3,MF_steps_ahead_ar_best_6.mabserr_3,1011
6912,MF_steps_ahead_ar_best_6_ac1_3,MF_steps_ahead_ar_best_6.ac1_3,1011
6913,MF_steps_ahead_ar_best_6_rmserr_4,MF_steps_ahead_ar_best_6.rmserr_4,1011
6914,MF_steps_ahead_ar_best_6_mabserr_4,MF_steps_ahead_ar_best_6.mabserr_4,1011
6915,MF_steps_ahead_ar_best_6_ac1_4,MF_steps_ahead_ar_best_6.ac1_4,1011
6916,MF_steps_ahead_ar_best_6_rmserr_5,MF_steps_ahead_ar_best_6.rmserr_5,1011
6917,MF_steps_ahead_ar_best_6_mabserr_5,MF_steps_ahead_ar_best_6.mabserr_5,1011
6918,MF_steps_ahead_ar_best_6_ac1_5,MF_steps_ahead_ar_best_6.ac1_5,1011
6919,MF_steps_ahead_ar_best_6_rmserr_6,MF_steps_ahead_ar_best_6.rmserr_6,1011
6920,MF_steps_ahead_ar_best_6_mabserr_6,MF_steps_ahead_ar_best_6.mabserr_6,1011
6921,MF_steps_ahead_ar_best_6_ac1_6,MF_steps_ahead_ar_best_6.ac1_6,1011
6922,MF_steps_ahead_ar_best_6_meandiffrmsabs,MF_steps_ahead_ar_best_6.meandiffrmsabs,1011
6923,MF_steps_ahead_ar_best_6_meandiffrms,MF_steps_ahead_ar_best_6.meandiffrms,1011
6924,MF_steps_ahead_ar_best_6_maxdiffrms,MF_steps_ahead_ar_best_6.maxdiffrms,1011
6925,MF_steps_ahead_ar_best_6_stddiffrms,MF_steps_ahead_ar_best_6.stddiffrms,1011
6926,MF_steps_ahead_ar_best_6_ndown,MF_steps_ahead_ar_best_6.ndown,1011
6927,MF_steps_ahead_ss_best_6_rmserr_1,MF_steps_ahead_ss_best_6.rmserr_1,1012
6928,MF_steps_ahead_ss_best_6_mabserr_1,MF_steps_ahead_ss_best_6.mabserr_1,1012
6929,MF_steps_ahead_ss_best_6_ac1_1,MF_steps_ahead_ss_best_6.ac1_1,1012
6930,MF_steps_ahead_ss_best_6_rmserr_2,MF_steps_ahead_ss_best_6.rmserr_2,1012
6931,MF_steps_ahead_ss_best_6_mabserr_2,MF_steps_ahead_ss_best_6.mabserr_2,1012
6932,MF_steps_ahead_ss_best_6_ac1_2,MF_steps_ahead_ss_best_6.ac1_2,1012
6933,MF_steps_ahead_ss_best_6_rmserr_3,MF_steps_ahead_ss_best_6.rmserr_3,1012
6934,MF_steps_ahead_ss_best_6_mabserr_3,MF_steps_ahead_ss_best_6.mabserr_3,1012
6935,MF_steps_ahead_ss_best_6_ac1_3,MF_steps_ahead_ss_best_6.ac1_3,1012
6936,MF_steps_ahead_ss_best_6_rmserr_4,MF_steps_ahead_ss_best_6.rmserr_4,1012
6937,MF_steps_ahead_ss_best_6_mabserr_4,MF_steps_ahead_ss_best_6.mabserr_4,1012
6938,MF_steps_ahead_ss_best_6_ac1_4,MF_steps_ahead_ss_best_6.ac1_4,1012
6939,MF_steps_ahead_ss_best_6_rmserr_5,MF_steps_ahead_ss_best_6.rmserr_5,1012
6940,MF_steps_ahead_ss_best_6_mabserr_5,MF_steps_ahead_ss_best_6.mabserr_5,1012
6941,MF_steps_ahead_ss_best_6_ac1_5,MF_steps_ahead_ss_best_6.ac1_5,1012
6942,MF_steps_ahead_ss_best_6_rmserr_6,MF_steps_ahead_ss_best_6.rmserr_6,1012
6943,MF_steps_ahead_ss_best_6_mabserr_6,MF_steps_ahead_ss_best_6.mabserr_6,1012
6944,MF_steps_ahead_ss_best_6_ac1_6,MF_steps_ahead_ss_best_6.ac1_6,1012
6945,MF_steps_ahead_ss_best_6_meandiffrmsabs,MF_steps_ahead_ss_best_6.meandiffrmsabs,1012
6946,MF_steps_ahead_ss_best_6_meandiffrms,MF_steps_ahead_ss_best_6.meandiffrms,1012
6947,MF_steps_ahead_ss_best_6_maxdiffrms,MF_steps_ahead_ss_best_6.maxdiffrms,1012
6948,MF_steps_ahead_ss_best_6_stddiffrms,MF_steps_ahead_ss_best_6.stddiffrms,1012
6949,MF_steps_ahead_ss_best_6_ndown,MF_steps_ahead_ss_best_6.ndown,1012
6950,MF_steps_ahead_arma_3_1_6_rmserr_1,MF_steps_ahead_arma_3_1_6.rmserr_1,1013
6951,MF_steps_ahead_arma_3_1_6_mabserr_1,MF_steps_ahead_arma_3_1_6.mabserr_1,1013
6952,MF_steps_ahead_arma_3_1_6_ac1_1,MF_steps_ahead_arma_3_1_6.ac1_1,1013
6953,MF_steps_ahead_arma_3_1_6_rmserr_2,MF_steps_ahead_arma_3_1_6.rmserr_2,1013
6954,MF_steps_ahead_arma_3_1_6_mabserr_2,MF_steps_ahead_arma_3_1_6.mabserr_2,1013
6955,MF_steps_ahead_arma_3_1_6_ac1_2,MF_steps_ahead_arma_3_1_6.ac1_2,1013
6956,MF_steps_ahead_arma_3_1_6_rmserr_3,MF_steps_ahead_arma_3_1_6.rmserr_3,1013
6957,MF_steps_ahead_arma_3_1_6_mabserr_3,MF_steps_ahead_arma_3_1_6.mabserr_3,1013
6958,MF_steps_ahead_arma_3_1_6_ac1_3,MF_steps_ahead_arma_3_1_6.ac1_3,1013
6959,MF_steps_ahead_arma_3_1_6_rmserr_4,MF_steps_ahead_arma_3_1_6.rmserr_4,1013
6960,MF_steps_ahead_arma_3_1_6_mabserr_4,MF_steps_ahead_arma_3_1_6.mabserr_4,1013
6961,MF_steps_ahead_arma_3_1_6_ac1_4,MF_steps_ahead_arma_3_1_6.ac1_4,1013
6962,MF_steps_ahead_arma_3_1_6_rmserr_5,MF_steps_ahead_arma_3_1_6.rmserr_5,1013
6963,MF_steps_ahead_arma_3_1_6_mabserr_5,MF_steps_ahead_arma_3_1_6.mabserr_5,1013
6964,MF_steps_ahead_arma_3_1_6_ac1_5,MF_steps_ahead_arma_3_1_6.ac1_5,1013
6965,MF_steps_ahead_arma_3_1_6_rmserr_6,MF_steps_ahead_arma_3_1_6.rmserr_6,1013
6966,MF_steps_ahead_arma_3_1_6_mabserr_6,MF_steps_ahead_arma_3_1_6.mabserr_6,1013
6967,MF_steps_ahead_arma_3_1_6_ac1_6,MF_steps_ahead_arma_3_1_6.ac1_6,1013
6968,MF_steps_ahead_arma_3_1_6_meandiffrmsabs,MF_steps_ahead_arma_3_1_6.meandiffrmsabs,1013
6969,MF_steps_ahead_arma_3_1_6_meandiffrms,MF_steps_ahead_arma_3_1_6.meandiffrms,1013
6970,MF_steps_ahead_arma_3_1_6_maxdiffrms,MF_steps_ahead_arma_3_1_6.maxdiffrms,1013
6971,MF_steps_ahead_arma_3_1_6_stddiffrms,MF_steps_ahead_arma_3_1_6.stddiffrms,1013
6972,MF_steps_ahead_arma_3_1_6_ndown,MF_steps_ahead_arma_3_1_6.ndown,1013
6973,MF_FitSubsegments_arsbc_uniform_25_01_orders_mode,MF_FitSubsegments_arsbc_uniform_25_01.orders_mode,1014
6974,MF_FitSubsegments_arsbc_uniform_25_01_orders_mean,MF_FitSubsegments_arsbc_uniform_25_01.orders_mean,1014
6975,MF_FitSubsegments_arsbc_uniform_25_01_orders_std,MF_FitSubsegments_arsbc_uniform_25_01.orders_std,1014
6976,MF_FitSubsegments_arsbc_uniform_25_01_orders_max,MF_FitSubsegments_arsbc_uniform_25_01.orders_max,1014
6977,MF_FitSubsegments_arsbc_uniform_25_01_orders_min,MF_FitSubsegments_arsbc_uniform_25_01.orders_min,1014
6978,MF_FitSubsegments_arsbc_uniform_25_01_orders_range,MF_FitSubsegments_arsbc_uniform_25_01.orders_range,1014
6979,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_mean,MF_FitSubsegments_arsbc_uniform_25_01.sbcs_mean,1014
6980,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_std,MF_FitSubsegments_arsbc_uniform_25_01.sbcs_std,1014
6981,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_range,MF_FitSubsegments_arsbc_uniform_25_01.sbcs_range,1014
6982,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_min,MF_FitSubsegments_arsbc_uniform_25_01.sbcs_min,1014
6983,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_max,MF_FitSubsegments_arsbc_uniform_25_01.sbcs_max,1014
6984,MF_FitSubsegments_arsbc_rand_25_01_orders_mode,MF_FitSubsegments_arsbc_rand_25_01.orders_mode,1015
6985,MF_FitSubsegments_arsbc_rand_25_01_orders_mean,MF_FitSubsegments_arsbc_rand_25_01.orders_mean,1015
6986,MF_FitSubsegments_arsbc_rand_25_01_orders_std,MF_FitSubsegments_arsbc_rand_25_01.orders_std,1015
6987,MF_FitSubsegments_arsbc_rand_25_01_orders_max,MF_FitSubsegments_arsbc_rand_25_01.orders_max,1015
6988,MF_FitSubsegments_arsbc_rand_25_01_orders_min,MF_FitSubsegments_arsbc_rand_25_01.orders_min,1015
6989,MF_FitSubsegments_arsbc_rand_25_01_orders_range,MF_FitSubsegments_arsbc_rand_25_01.orders_range,1015
6990,MF_FitSubsegments_arsbc_rand_25_01_sbcs_mean,MF_FitSubsegments_arsbc_rand_25_01.sbcs_mean,1015
6991,MF_FitSubsegments_arsbc_rand_25_01_sbcs_std,MF_FitSubsegments_arsbc_rand_25_01.sbcs_std,1015
6992,MF_FitSubsegments_arsbc_rand_25_01_sbcs_range,MF_FitSubsegments_arsbc_rand_25_01.sbcs_range,1015
6993,MF_FitSubsegments_arsbc_rand_25_01_sbcs_min,MF_FitSubsegments_arsbc_rand_25_01.sbcs_min,1015
6994,MF_FitSubsegments_arsbc_rand_25_01_sbcs_max,MF_FitSubsegments_arsbc_rand_25_01.sbcs_max,1015
6995,MF_FitSubsegments_ar_2_uniform_25_01_fpe_std,MF_FitSubsegments_ar_2_uniform_25_01.fpe_std,1016
6996,MF_FitSubsegments_ar_2_uniform_25_01_fpe_mean,MF_FitSubsegments_ar_2_uniform_25_01.fpe_mean,1016
6997,MF_FitSubsegments_ar_2_uniform_25_01_fpe_max,MF_FitSubsegments_ar_2_uniform_25_01.fpe_max,1016
6998,MF_FitSubsegments_ar_2_uniform_25_01_fpe_min,MF_FitSubsegments_ar_2_uniform_25_01.fpe_min,1016
6999,MF_FitSubsegments_ar_2_uniform_25_01_fpe_range,MF_FitSubsegments_ar_2_uniform_25_01.fpe_range,1016
7000,MF_FitSubsegments_ar_2_uniform_25_01_a_1_std,MF_FitSubsegments_ar_2_uniform_25_01.a_1_std,1016
7001,MF_FitSubsegments_ar_2_uniform_25_01_a_1_mean,MF_FitSubsegments_ar_2_uniform_25_01.a_1_mean,1016
7002,MF_FitSubsegments_ar_2_uniform_25_01_a_1_max,MF_FitSubsegments_ar_2_uniform_25_01.a_1_max,1016
7003,MF_FitSubsegments_ar_2_uniform_25_01_a_1_min,MF_FitSubsegments_ar_2_uniform_25_01.a_1_min,1016
7004,MF_FitSubsegments_ar_2_uniform_25_01_a_2_std,MF_FitSubsegments_ar_2_uniform_25_01.a_2_std,1016
7005,MF_FitSubsegments_ar_2_uniform_25_01_a_2_mean,MF_FitSubsegments_ar_2_uniform_25_01.a_2_mean,1016
7006,MF_FitSubsegments_ar_2_uniform_25_01_a_2_max,MF_FitSubsegments_ar_2_uniform_25_01.a_2_max,1016
7007,MF_FitSubsegments_ar_2_uniform_25_01_a_2_min,MF_FitSubsegments_ar_2_uniform_25_01.a_2_min,1016
7008,MF_FitSubsegments_ss_2_uniform_25_01_fpe_std,MF_FitSubsegments_ss_2_uniform_25_01.fpe_std,1017
7009,MF_FitSubsegments_ss_2_uniform_25_01_fpe_mean,MF_FitSubsegments_ss_2_uniform_25_01.fpe_mean,1017
7010,MF_FitSubsegments_ss_2_uniform_25_01_fpe_max,MF_FitSubsegments_ss_2_uniform_25_01.fpe_max,1017
7011,MF_FitSubsegments_ss_2_uniform_25_01_fpe_min,MF_FitSubsegments_ss_2_uniform_25_01.fpe_min,1017
7012,MF_FitSubsegments_ss_2_uniform_25_01_fpe_range,MF_FitSubsegments_ss_2_uniform_25_01.fpe_range,1017
7013,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_std,MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_std,1018
7014,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_mean,MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_mean,1018
7015,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_max,MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_max,1018
7016,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_min,MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_min,1018
7017,MF_FitSubsegments_arma_2_2_uniform_25_01_fpe_range,MF_FitSubsegments_arma_2_2_uniform_25_01.fpe_range,1018
7018,MF_FitSubsegments_arma_2_2_uniform_25_01_p_1_std,MF_FitSubsegments_arma_2_2_uniform_25_01.p_1_std,1018
7019,MF_FitSubsegments_arma_2_2_uniform_25_01_p_1_mean,MF_FitSubsegments_arma_2_2_uniform_25_01.p_1_mean,1018
7020,MF_FitSubsegments_arma_2_2_uniform_25_01_p_1_max,MF_FitSubsegments_arma_2_2_uniform_25_01.p_1_max,1018
7021,MF_FitSubsegments_arma_2_2_uniform_25_01_p_1_min,MF_FitSubsegments_arma_2_2_uniform_25_01.p_1_min,1018
7022,MF_FitSubsegments_arma_2_2_uniform_25_01_p_2_std,MF_FitSubsegments_arma_2_2_uniform_25_01.p_2_std,1018
7023,MF_FitSubsegments_arma_2_2_uniform_25_01_p_2_mean,MF_FitSubsegments_arma_2_2_uniform_25_01.p_2_mean,1018
7024,MF_FitSubsegments_arma_2_2_uniform_25_01_p_2_max,MF_FitSubsegments_arma_2_2_uniform_25_01.p_2_max,1018
7025,MF_FitSubsegments_arma_2_2_uniform_25_01_p_2_min,MF_FitSubsegments_arma_2_2_uniform_25_01.p_2_min,1018
7026,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_std,MF_FitSubsegments_arma_2_2_uniform_25_01.q_1_std,1018
7027,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_mean,MF_FitSubsegments_arma_2_2_uniform_25_01.q_1_mean,1018
7028,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_max,MF_FitSubsegments_arma_2_2_uniform_25_01.q_1_max,1018
7029,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_min,MF_FitSubsegments_arma_2_2_uniform_25_01.q_1_min,1018
7030,MF_FitSubsegments_arma_2_2_uniform_25_01_q_2_std,MF_FitSubsegments_arma_2_2_uniform_25_01.q_2_std,1018
7031,MF_FitSubsegments_arma_2_2_uniform_25_01_q_2_mean,MF_FitSubsegments_arma_2_2_uniform_25_01.q_2_mean,1018
7032,MF_FitSubsegments_arma_2_2_uniform_25_01_q_2_max,MF_FitSubsegments_arma_2_2_uniform_25_01.q_2_max,1018
7033,MF_FitSubsegments_arma_2_2_uniform_25_01_q_2_min,MF_FitSubsegments_arma_2_2_uniform_25_01.q_2_min,1018
7034,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_mean,MF_CompareTestSets_y_ar_4_rand_25_01_1.rmserr_mean,1019
7035,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_median,MF_CompareTestSets_y_ar_4_rand_25_01_1.rmserr_median,1019
7036,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_std,MF_CompareTestSets_y_ar_4_rand_25_01_1.rmserr_std,1019
7037,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_iqr,MF_CompareTestSets_y_ar_4_rand_25_01_1.rmserr_iqr,1019
7038,MF_CompareTestSets_y_ar_4_rand_25_01_1_mabserr_mean,MF_CompareTestSets_y_ar_4_rand_25_01_1.mabserr_mean,1019
7039,MF_CompareTestSets_y_ar_4_rand_25_01_1_mabserr_median,MF_CompareTestSets_y_ar_4_rand_25_01_1.mabserr_median,1019
7040,MF_CompareTestSets_y_ar_4_rand_25_01_1_mabserr_std,MF_CompareTestSets_y_ar_4_rand_25_01_1.mabserr_std,1019
7041,MF_CompareTestSets_y_ar_4_rand_25_01_1_mabserr_iqr,MF_CompareTestSets_y_ar_4_rand_25_01_1.mabserr_iqr,1019
7042,MF_CompareTestSets_y_ar_4_rand_25_01_1_ac1s_mean,MF_CompareTestSets_y_ar_4_rand_25_01_1.ac1s_mean,1019
7043,MF_CompareTestSets_y_ar_4_rand_25_01_1_ac1s_median,MF_CompareTestSets_y_ar_4_rand_25_01_1.ac1s_median,1019
7044,MF_CompareTestSets_y_ar_4_rand_25_01_1_ac1s_std,MF_CompareTestSets_y_ar_4_rand_25_01_1.ac1s_std,1019
7045,MF_CompareTestSets_y_ar_4_rand_25_01_1_ac1s_iqr,MF_CompareTestSets_y_ar_4_rand_25_01_1.ac1s_iqr,1019
7046,MF_CompareTestSets_y_ar_4_rand_25_01_1_meandiffs_mean,MF_CompareTestSets_y_ar_4_rand_25_01_1.meandiffs_mean,1019
7047,MF_CompareTestSets_y_ar_4_rand_25_01_1_meandiffs_median,MF_CompareTestSets_y_ar_4_rand_25_01_1.meandiffs_median,1019
7048,MF_CompareTestSets_y_ar_4_rand_25_01_1_meandiffs_std,MF_CompareTestSets_y_ar_4_rand_25_01_1.meandiffs_std,1019
7049,MF_CompareTestSets_y_ar_4_rand_25_01_1_meandiffs_iqr,MF_CompareTestSets_y_ar_4_rand_25_01_1.meandiffs_iqr,1019
7050,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_mean,MF_CompareTestSets_y_ar_4_rand_25_01_1.stdrats_mean,1019
7051,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_median,MF_CompareTestSets_y_ar_4_rand_25_01_1.stdrats_median,1019
7052,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_std,MF_CompareTestSets_y_ar_4_rand_25_01_1.stdrats_std,1019
7053,MF_CompareTestSets_y_ar_4_rand_25_01_1_stdrats_iqr,MF_CompareTestSets_y_ar_4_rand_25_01_1.stdrats_iqr,1019
7054,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_mean,MF_CompareTestSets_y_ar_best_uniform_25_01_1.rmserr_mean,1020
7055,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_median,MF_CompareTestSets_y_ar_best_uniform_25_01_1.rmserr_median,1020
7056,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_std,MF_CompareTestSets_y_ar_best_uniform_25_01_1.rmserr_std,1020
7057,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_iqr,MF_CompareTestSets_y_ar_best_uniform_25_01_1.rmserr_iqr,1020
7058,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_mean,MF_CompareTestSets_y_ar_best_uniform_25_01_1.mabserr_mean,1020
7059,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_median,MF_CompareTestSets_y_ar_best_uniform_25_01_1.mabserr_median,1020
7060,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_std,MF_CompareTestSets_y_ar_best_uniform_25_01_1.mabserr_std,1020
7061,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_iqr,MF_CompareTestSets_y_ar_best_uniform_25_01_1.mabserr_iqr,1020
7062,MF_CompareTestSets_y_ar_best_uniform_25_01_1_ac1s_mean,MF_CompareTestSets_y_ar_best_uniform_25_01_1.ac1s_mean,1020
7063,MF_CompareTestSets_y_ar_best_uniform_25_01_1_ac1s_median,MF_CompareTestSets_y_ar_best_uniform_25_01_1.ac1s_median,1020
7064,MF_CompareTestSets_y_ar_best_uniform_25_01_1_ac1s_std,MF_CompareTestSets_y_ar_best_uniform_25_01_1.ac1s_std,1020
7065,MF_CompareTestSets_y_ar_best_uniform_25_01_1_ac1s_iqr,MF_CompareTestSets_y_ar_best_uniform_25_01_1.ac1s_iqr,1020
7066,MF_CompareTestSets_y_ar_best_uniform_25_01_1_meandiffs_mean,MF_CompareTestSets_y_ar_best_uniform_25_01_1.meandiffs_mean,1020
7067,MF_CompareTestSets_y_ar_best_uniform_25_01_1_meandiffs_median,MF_CompareTestSets_y_ar_best_uniform_25_01_1.meandiffs_median,1020
7068,MF_CompareTestSets_y_ar_best_uniform_25_01_1_meandiffs_std,MF_CompareTestSets_y_ar_best_uniform_25_01_1.meandiffs_std,1020
7069,MF_CompareTestSets_y_ar_best_uniform_25_01_1_meandiffs_iqr,MF_CompareTestSets_y_ar_best_uniform_25_01_1.meandiffs_iqr,1020
7070,MF_CompareTestSets_y_ar_best_uniform_25_01_1_stdrats_mean,MF_CompareTestSets_y_ar_best_uniform_25_01_1.stdrats_mean,1020
7071,MF_CompareTestSets_y_ar_best_uniform_25_01_1_stdrats_median,MF_CompareTestSets_y_ar_best_uniform_25_01_1.stdrats_median,1020
7072,MF_CompareTestSets_y_ar_best_uniform_25_01_1_stdrats_std,MF_CompareTestSets_y_ar_best_uniform_25_01_1.stdrats_std,1020
7073,MF_CompareTestSets_y_ar_best_uniform_25_01_1_stdrats_iqr,MF_CompareTestSets_y_ar_best_uniform_25_01_1.stdrats_iqr,1020
7074,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_mean,MF_CompareTestSets_y_ss_best_uniform_25_01_1.rmserr_mean,1021
7075,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_median,MF_CompareTestSets_y_ss_best_uniform_25_01_1.rmserr_median,1021
7076,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_std,MF_CompareTestSets_y_ss_best_uniform_25_01_1.rmserr_std,1021
7077,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_iqr,MF_CompareTestSets_y_ss_best_uniform_25_01_1.rmserr_iqr,1021
7078,MF_CompareTestSets_y_ss_best_uniform_25_01_1_mabserr_mean,MF_CompareTestSets_y_ss_best_uniform_25_01_1.mabserr_mean,1021
7079,MF_CompareTestSets_y_ss_best_uniform_25_01_1_mabserr_median,MF_CompareTestSets_y_ss_best_uniform_25_01_1.mabserr_median,1021
7080,MF_CompareTestSets_y_ss_best_uniform_25_01_1_mabserr_std,MF_CompareTestSets_y_ss_best_uniform_25_01_1.mabserr_std,1021
7081,MF_CompareTestSets_y_ss_best_uniform_25_01_1_mabserr_iqr,MF_CompareTestSets_y_ss_best_uniform_25_01_1.mabserr_iqr,1021
7082,MF_CompareTestSets_y_ss_best_uniform_25_01_1_ac1s_mean,MF_CompareTestSets_y_ss_best_uniform_25_01_1.ac1s_mean,1021
7083,MF_CompareTestSets_y_ss_best_uniform_25_01_1_ac1s_median,MF_CompareTestSets_y_ss_best_uniform_25_01_1.ac1s_median,1021
7084,MF_CompareTestSets_y_ss_best_uniform_25_01_1_ac1s_std,MF_CompareTestSets_y_ss_best_uniform_25_01_1.ac1s_std,1021
7085,MF_CompareTestSets_y_ss_best_uniform_25_01_1_ac1s_iqr,MF_CompareTestSets_y_ss_best_uniform_25_01_1.ac1s_iqr,1021
7086,MF_CompareTestSets_y_ss_best_uniform_25_01_1_meandiffs_mean,MF_CompareTestSets_y_ss_best_uniform_25_01_1.meandiffs_mean,1021
7087,MF_CompareTestSets_y_ss_best_uniform_25_01_1_meandiffs_median,MF_CompareTestSets_y_ss_best_uniform_25_01_1.meandiffs_median,1021
7088,MF_CompareTestSets_y_ss_best_uniform_25_01_1_meandiffs_std,MF_CompareTestSets_y_ss_best_uniform_25_01_1.meandiffs_std,1021
7089,MF_CompareTestSets_y_ss_best_uniform_25_01_1_meandiffs_iqr,MF_CompareTestSets_y_ss_best_uniform_25_01_1.meandiffs_iqr,1021
7090,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_mean,MF_CompareTestSets_y_ss_best_uniform_25_01_1.stdrats_mean,1021
7091,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_median,MF_CompareTestSets_y_ss_best_uniform_25_01_1.stdrats_median,1021
7092,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_std,MF_CompareTestSets_y_ss_best_uniform_25_01_1.stdrats_std,1021
7093,MF_CompareTestSets_y_ss_best_uniform_25_01_1_stdrats_iqr,MF_CompareTestSets_y_ss_best_uniform_25_01_1.stdrats_iqr,1021
7094,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_mean,MF_CompareTestSets_y_ss_2_uniform_25_01_1.rmserr_mean,1022
7095,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_median,MF_CompareTestSets_y_ss_2_uniform_25_01_1.rmserr_median,1022
7096,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_std,MF_CompareTestSets_y_ss_2_uniform_25_01_1.rmserr_std,1022
7097,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_iqr,MF_CompareTestSets_y_ss_2_uniform_25_01_1.rmserr_iqr,1022
7098,MF_CompareTestSets_y_ss_2_uniform_25_01_1_mabserr_mean,MF_CompareTestSets_y_ss_2_uniform_25_01_1.mabserr_mean,1022
7099,MF_CompareTestSets_y_ss_2_uniform_25_01_1_mabserr_median,MF_CompareTestSets_y_ss_2_uniform_25_01_1.mabserr_median,1022
7100,MF_CompareTestSets_y_ss_2_uniform_25_01_1_mabserr_std,MF_CompareTestSets_y_ss_2_uniform_25_01_1.mabserr_std,1022
7101,MF_CompareTestSets_y_ss_2_uniform_25_01_1_mabserr_iqr,MF_CompareTestSets_y_ss_2_uniform_25_01_1.mabserr_iqr,1022
